    58.594   4346.272 0 # matmult_mkn
   234.375   4230.366 0 # matmult_mkn
   937.500   4202.648 0 # matmult_mkn
  2109.375   4184.263 0 # matmult_mkn
  3750.000   3830.895 0 # matmult_mkn
  5859.375   3780.283 0 # matmult_mkn
  8437.500   3807.374 0 # matmult_mkn
 11484.375   3752.332 0 # matmult_mkn
 15000.000   3730.655 0 # matmult_mkn
 18984.375   3659.109 0 # matmult_mkn
 23437.500   3836.929 0 # matmult_mkn
 28359.375   3851.210 0 # matmult_mkn
 33750.000   3813.590 0 # matmult_mkn
 39609.375   3741.071 0 # matmult_mkn
 45937.500   3622.855 0 # matmult_mkn
 52734.375   3398.183 0 # matmult_mkn
 93750.000   2343.467 0 # matmult_mkn
146484.375   2178.108 0 # matmult_mkn
