    58.594   2190.300 0 # matmult_nat
   234.375   2068.316 0 # matmult_nat
   937.500   1798.930 0 # matmult_nat
  2109.375   1770.400 0 # matmult_nat
  3750.000   1545.124 0 # matmult_nat
  5859.375   1587.341 0 # matmult_nat
  8437.500   1519.580 0 # matmult_nat
 11484.375   1615.341 0 # matmult_nat
 15000.000   1387.863 0 # matmult_nat
 18984.375   1543.692 0 # matmult_nat
 23437.500   1566.416 0 # matmult_nat
 28359.375   1654.307 0 # matmult_nat
 33750.000   1449.606 0 # matmult_nat
 39609.375   1630.868 0 # matmult_nat
 45937.500   1511.425 0 # matmult_nat
 52734.375   1429.573 0 # matmult_nat
 93750.000   1303.758 0 # matmult_nat
146484.375    865.299 0 # matmult_nat
