    58.594   2573.542 0 # matmult_knm
   234.375   2574.446 0 # matmult_knm
   937.500   1991.553 0 # matmult_knm
  2109.375   1354.778 0 # matmult_knm
  3750.000   1104.653 0 # matmult_knm
  5859.375   1172.929 0 # matmult_knm
  8437.500   1203.089 0 # matmult_knm
 11484.375   1266.791 0 # matmult_knm
 15000.000   1030.824 0 # matmult_knm
 18984.375   1229.029 0 # matmult_knm
 23437.500   1299.447 0 # matmult_knm
 28359.375   1324.433 0 # matmult_knm
 33750.000   1103.470 0 # matmult_knm
 39609.375   1269.126 0 # matmult_knm
 45937.500   1314.553 0 # matmult_knm
 52734.375   1233.631 0 # matmult_knm
 93750.000    906.596 0 # matmult_knm
146484.375    713.475 0 # matmult_knm
