    58.594    557.382 0 # matmult_blk 1000
   234.375    549.782 0 # matmult_blk 1000
   937.500    559.934 0 # matmult_blk 1000
  2109.375    561.261 0 # matmult_blk 1000
  3750.000    562.748 0 # matmult_blk 1000
  5859.375    566.505 0 # matmult_blk 1000
  8437.500    580.155 0 # matmult_blk 1000
 11484.375    566.348 0 # matmult_blk 1000
 15000.000    581.993 0 # matmult_blk 1000
 18984.375    581.763 0 # matmult_blk 1000
 23437.500    578.639 0 # matmult_blk 1000
 28359.375    568.012 0 # matmult_blk 1000
 33750.000    549.781 0 # matmult_blk 1000
 39609.375    554.500 0 # matmult_blk 1000
 45937.500    574.890 0 # matmult_blk 1000
 52734.375    573.121 0 # matmult_blk 1000
 93750.000    568.092 248 # matmult_blk 1000
146484.375    567.512 968 # matmult_blk 1000
