    58.594    490.985 0 # matmult_nat
   234.375    495.650 0 # matmult_nat
   759.375    495.789 0 # matmult_nat
   937.500    468.432 0 # matmult_nat
  1134.375    456.743 0 # matmult_nat
  2109.375    440.467 0 # matmult_nat
  3750.000    365.608 0 # matmult_nat
  5859.375    328.140 0 # matmult_nat
  8437.500    350.375 0 # matmult_nat
 11484.375    331.319 0 # matmult_nat
 15000.000    289.301 0 # matmult_nat
 18984.375    246.941 0 # matmult_nat
 23437.500    262.506 0 # matmult_nat
 28359.375    188.315 0 # matmult_nat
 33750.000    257.688 0 # matmult_nat
 39609.375    202.917 0 # matmult_nat
 45937.500    243.167 0 # matmult_nat
 52734.375    183.233 0 # matmult_nat
 93750.000    246.405 248 # matmult_nat
146484.375    204.017 968 # matmult_nat
