    58.594   2173.786 0 # matmult_nat
   234.375   2115.442 0 # matmult_nat
   937.500   1894.155 0 # matmult_nat
  2109.375   1857.994 0 # matmult_nat
  3750.000   1566.667 0 # matmult_nat
  5859.375   1596.450 0 # matmult_nat
  8437.500   1501.114 0 # matmult_nat
 11484.375   1556.759 0 # matmult_nat
 15000.000   1388.252 0 # matmult_nat
 18984.375   1572.588 0 # matmult_nat
 23437.500   1492.703 0 # matmult_nat
 28359.375   1474.783 0 # matmult_nat
 33750.000   1400.929 0 # matmult_nat
 39609.375   1014.863 0 # matmult_nat
 45937.500    958.811 0 # matmult_nat
 52734.375    942.748 0 # matmult_nat
 93750.000    999.690 248 # matmult_nat
146484.375    946.502 968 # matmult_nat
