    58.594   9844.814 0 # matmult_lib
   234.375  11080.430 0 # matmult_lib
   759.375  12174.408 0 # matmult_lib
   937.500  12813.420 0 # matmult_lib
  1134.375  12436.230 0 # matmult_lib
  2109.375  12584.789 0 # matmult_lib
  3750.000  12648.579 0 # matmult_lib
  5859.375  12452.374 0 # matmult_lib
  8437.500  12695.817 0 # matmult_lib
 11484.375  12648.205 0 # matmult_lib
 15000.000  12732.264 0 # matmult_lib
 18984.375  12530.083 0 # matmult_lib
 23437.500  12958.043 0 # matmult_lib
 28359.375  12923.986 0 # matmult_lib
 33750.000  12939.342 0 # matmult_lib
 39609.375  13018.402 0 # matmult_lib
 45937.500  12925.791 0 # matmult_lib
 52734.375  12861.610 0 # matmult_lib
 93750.000  13294.952 0 # matmult_lib
146484.375  13475.122 0 # matmult_lib
