    58.594   3696.739 0 # matmult_mkn
   234.375   3715.310 0 # matmult_mkn
   937.500   3696.197 0 # matmult_mkn
  2109.375   3605.863 0 # matmult_mkn
  3750.000   3587.723 0 # matmult_mkn
  5859.375   3526.796 0 # matmult_mkn
  8437.500   3566.920 0 # matmult_mkn
 11484.375   3465.088 0 # matmult_mkn
 15000.000   3769.533 0 # matmult_mkn
 18984.375   3667.467 0 # matmult_mkn
 23437.500   3723.084 0 # matmult_mkn
 28359.375   3655.021 0 # matmult_mkn
 33750.000   3712.818 0 # matmult_mkn
 39609.375   3646.440 0 # matmult_mkn
 45937.500   3622.498 0 # matmult_mkn
 52734.375   3481.720 0 # matmult_mkn
    58.594   3847.478 0 # matmult_mkn
   234.375   3844.928 0 # matmult_mkn
    58.594   3605.117 0 # matmult_mkn
   234.375   3671.684 0 # matmult_mkn
    58.594   3655.991 0 # matmult_mkn
   234.375   3654.895 0 # matmult_mkn
