    58.594   2212.692 0 # matmult_nat
   234.375   2063.187 0 # matmult_nat
   937.500   1912.970 0 # matmult_nat
  2109.375   1860.420 0 # matmult_nat
  3750.000   1589.556 0 # matmult_nat
  5859.375   1675.695 0 # matmult_nat
  8437.500   1592.501 0 # matmult_nat
 11484.375   1676.067 0 # matmult_nat
 15000.000   1429.694 0 # matmult_nat
 18984.375   1724.160 0 # matmult_nat
 23437.500   1583.517 0 # matmult_nat
 28359.375   1659.093 0 # matmult_nat
 33750.000   1484.879 0 # matmult_nat
 39609.375   1630.230 0 # matmult_nat
 45937.500   1570.325 0 # matmult_nat
 52734.375   1546.355 0 # matmult_nat
 93750.000    979.226 0 # matmult_nat
146484.375    967.016 0 # matmult_nat
