    58.594   2607.837 0 # matmult_knm
   234.375   2565.738 0 # matmult_knm
   937.500   2146.483 0 # matmult_knm
  2109.375   1461.773 0 # matmult_knm
  3750.000   1226.041 0 # matmult_knm
  5859.375   1279.735 0 # matmult_knm
  8437.500   1286.609 0 # matmult_knm
 11484.375   1289.675 0 # matmult_knm
 15000.000   1107.283 0 # matmult_knm
 18984.375   1323.700 0 # matmult_knm
 23437.500   1276.395 0 # matmult_knm
 28359.375   1318.173 0 # matmult_knm
 33750.000   1149.008 0 # matmult_knm
 39609.375   1367.165 0 # matmult_knm
 45937.500   1317.600 0 # matmult_knm
 52734.375   1182.142 0 # matmult_knm
 93750.000    837.600 0 # matmult_knm
146484.375    804.406 0 # matmult_knm
