    58.594    523.653 0 # matmult_mnk
   234.375    507.126 0 # matmult_mnk
   759.375    495.798 0 # matmult_mnk
   937.500    471.904 0 # matmult_mnk
  1134.375    464.176 0 # matmult_mnk
  2109.375    467.718 0 # matmult_mnk
  3750.000    376.931 0 # matmult_mnk
  5859.375    339.703 0 # matmult_mnk
  8437.500    353.007 0 # matmult_mnk
 11484.375    186.218 0 # matmult_mnk
 15000.000    256.779 0 # matmult_mnk
 18984.375    184.349 0 # matmult_mnk
 23437.500    302.273 0 # matmult_mnk
 28359.375    197.062 0 # matmult_mnk
 33750.000    263.143 0 # matmult_mnk
 39609.375    204.264 0 # matmult_mnk
 45937.500    247.274 0 # matmult_mnk
 52734.375    185.122 0 # matmult_mnk
 93750.000    261.232 0 # matmult_mnk
146484.375    206.886 0 # matmult_mnk
