    58.594    612.398 0 # matmult_nkm
   234.375    585.578 0 # matmult_nkm
   937.500    522.133 0 # matmult_nkm
  2109.375    474.008 0 # matmult_nkm
  3750.000    426.139 0 # matmult_nkm
  5859.375    394.867 0 # matmult_nkm
  8437.500    421.583 0 # matmult_nkm
 11484.375    407.216 0 # matmult_nkm
 15000.000    443.422 0 # matmult_nkm
 18984.375    426.289 0 # matmult_nkm
 23437.500    470.153 0 # matmult_nkm
 28359.375    447.314 0 # matmult_nkm
 33750.000    488.999 0 # matmult_nkm
 39609.375    451.171 0 # matmult_nkm
 45937.500   1248.315 0 # matmult_nkm
 52734.375   1135.887 0 # matmult_nkm
 93750.000    906.683 0 # matmult_nkm
146484.375    738.687 0 # matmult_nkm
