    58.594    611.498 0 # matmult_mkn
   234.375    598.131 0 # matmult_mkn
   937.500    614.982 0 # matmult_mkn
  2109.375    606.977 0 # matmult_mkn
  3750.000    611.934 0 # matmult_mkn
  5859.375    620.224 0 # matmult_mkn
  8437.500    627.138 0 # matmult_mkn
 11484.375    623.398 0 # matmult_mkn
 15000.000    623.438 0 # matmult_mkn
 18984.375    627.871 0 # matmult_mkn
 23437.500    631.527 0 # matmult_mkn
 28359.375    653.550 0 # matmult_mkn
 33750.000    654.811 0 # matmult_mkn
 39609.375    657.725 0 # matmult_mkn
 45937.500   3704.489 0 # matmult_mkn
 52734.375   3430.914 0 # matmult_mkn
 93750.000   2357.844 0 # matmult_mkn
146484.375   2179.048 0 # matmult_mkn
