    58.594    602.782 0 # matmult_knm
   234.375    587.968 0 # matmult_knm
   759.375    518.331 0 # matmult_knm
   937.500    495.573 0 # matmult_knm
  1134.375    486.873 0 # matmult_knm
  2109.375    457.068 0 # matmult_knm
  3750.000    418.280 0 # matmult_knm
  5859.375    381.527 0 # matmult_knm
  8437.500    399.799 0 # matmult_knm
 11484.375    195.992 0 # matmult_knm
 15000.000    278.296 0 # matmult_knm
 18984.375    198.966 0 # matmult_knm
 23437.500    280.560 0 # matmult_knm
 28359.375    209.981 0 # matmult_knm
 33750.000    292.985 0 # matmult_knm
 39609.375    221.730 0 # matmult_knm
 45937.500    265.383 0 # matmult_knm
 52734.375    200.985 0 # matmult_knm
 93750.000    278.764 0 # matmult_knm
146484.375    224.902 0 # matmult_knm
